Employee_ID,Department,Role,Login_Timestamp,Logout_Timestamp,File_Access_Timestamp,File_Access_Frequency,Access_Anomaly_Flag,Suspicious_Activity_Flag,Work_Duration,Idle_Time,VPN_Usage,Behavior_Label,Latitude,Longitude
IT151,IT,Analyst,03-11-2024 15:04,04-11-2024 00:29,08-06-2024,9,0,0,9.416666667,2,FALSE,Normal,11.42419696,-110.8027421
IT152,IT,Analyst,12-11-2024 13:31,12-11-2024 21:07,15-05-2024,19,0,0,7.6,0,FALSE,Normal,2.353449428,-4.942236305
IT153,IT,Manager,05-11-2024 09:38,05-11-2024 18:30,10-03-2024,9,0,0,8.866666667,1,TRUE,Normal,-40.43717929,118.5099048
IT154,IT,Analyst,30-10-2024 17:13,30-10-2024 23:32,28-05-2024,11,1,0,6.316666667,1,TRUE,Critical,49.12814021,148.6674858
IT155,IT,Analyst,16-07-2024 17:12,17-07-2024 00:19,21-11-2024,18,0,0,7.116666667,0,FALSE,Normal,-23.11537331,-100.2746987
IT156,IT,Manager,24-10-2024 16:56,25-10-2024 02:32,20-11-2024,7,1,0,9.6,0,FALSE,Critical,89.04393919,-54.40040164
IT157,IT,Analyst,03-03-2024 17:20,03-03-2024 22:00,12-08-2024,9,0,0,4.666666667,2,FALSE,Normal,-31.47984227,-63.43716485
IT158,IT,Intern,30-05-2024 12:05,30-05-2024 20:29,01-04-2024,10,0,0,8.4,0,FALSE,Normal,-7.341832694,-162.0627775
IT159,IT,Analyst,15-01-2024 10:50,15-01-2024 18:57,17-04-2024,7,0,1,8.116666667,0,TRUE,Suspicious,10.61583005,6.447470407
IT160,IT,Manager,03-05-2024 09:20,03-05-2024 17:17,20-07-2024,9,0,0,7.95,1,TRUE,Normal,27.64137736,1.303408332
IT161,IT,Developer,01-03-2024 13:11,01-03-2024 21:26,31-10-2024,20,0,0,8.25,1,FALSE,Normal,56.73856771,110.1507206
IT162,IT,Analyst,05-08-2024 08:54,05-08-2024 19:18,19-08-2024,14,0,0,10.4,0,TRUE,Normal,-47.68072611,-37.25202828
IT163,IT,Analyst,16-05-2024 09:57,16-05-2024 15:40,19-01-2024,10,0,0,5.716666667,0,TRUE,Normal,-63.46060135,142.6311344
IT164,IT,Analyst,23-06-2024 12:12,23-06-2024 16:30,13-04-2024,20,0,0,4.3,2,TRUE,Normal,-32.25393914,167.2587543
IT165,IT,Manager,21-11-2024 08:58,21-11-2024 15:41,10-04-2024,18,0,0,6.716666667,0,TRUE,Normal,43.53989157,-177.4233571
IT166,IT,Developer,23-04-2024 18:18,24-04-2024 04:13,11-04-2024,9,0,0,9.916666667,1,FALSE,Normal,-4.227621887,-70.96298988
IT167,IT,Manager,26-06-2024 17:30,26-06-2024 22:33,16-06-2024,14,0,0,5.05,1,FALSE,Normal,-1.278835465,5.174532788
IT168,IT,Manager,06-11-2024 13:57,06-11-2024 20:26,01-10-2024,13,0,0,6.483333333,1,FALSE,Normal,-60.69874844,31.3670847
IT169,IT,Intern,18-05-2024 15:45,18-05-2024 20:28,03-07-2024,12,0,1,4.716666667,2,FALSE,Suspicious,-52.92058352,162.4499396
IT170,IT,Developer,02-04-2024 10:00,02-04-2024 14:20,16-03-2024,20,0,0,4.333333333,1,TRUE,Normal,3.965769351,-117.6161776
IT171,IT,Intern,17-10-2024 10:08,17-10-2024 15:28,15-04-2024,10,1,0,5.333333333,1,FALSE,Critical,-74.09741525,158.2549391
IT172,IT,Intern,07-07-2024 08:33,07-07-2024 14:16,13-06-2024,17,0,0,5.716666667,0,FALSE,Normal,-59.9063647,-93.65417658
IT173,IT,Developer,05-01-2024 12:19,05-01-2024 22:56,10-04-2024,10,0,0,10.61666667,2,TRUE,Normal,9.647239189,-8.353647996
IT174,IT,Analyst,29-09-2024 15:51,30-09-2024 02:22,13-09-2024,15,0,0,10.51666667,1,TRUE,Normal,-12.83980535,-15.59054936
IT175,IT,Intern,18-03-2024 17:00,19-03-2024 00:28,25-02-2024,10,1,0,7.466666667,1,FALSE,Critical,6.319189261,-102.4611663
IT176,IT,Developer,01-06-2024 13:05,01-06-2024 19:32,08-11-2024,20,0,1,6.45,1,TRUE,Suspicious,78.25328675,-4.170958494
IT177,IT,Manager,19-08-2024 08:06,19-08-2024 16:06,06-01-2024,15,0,0,8,2,TRUE,Normal,44.85582611,-16.87141967
IT178,IT,Developer,29-07-2024 12:46,29-07-2024 23:16,18-03-2024,14,0,0,10.5,0,FALSE,Normal,59.04702601,56.23124453
IT179,IT,Analyst,08-02-2024 09:09,08-02-2024 17:02,28-10-2024,10,0,0,7.883333333,0,TRUE,Normal,77.70736749,-107.4918165
IT180,IT,Analyst,12-11-2024 11:21,12-11-2024 16:37,02-04-2024,9,1,0,5.266666667,2,FALSE,Critical,66.76522707,100.587513
IT181,IT,Manager,02-07-2024 13:34,02-07-2024 23:47,30-05-2024,13,0,0,10.21666667,2,FALSE,Normal,59.34364531,71.50878004
IT182,IT,Analyst,06-04-2024 08:03,06-04-2024 12:26,11-03-2024,19,0,0,4.383333333,1,TRUE,Normal,-48.16417095,113.616126
IT183,IT,Manager,24-06-2024 16:57,25-06-2024 03:07,05-01-2024,5,0,0,10.16666667,2,TRUE,Normal,1.501047454,-18.87788649
IT184,IT,Analyst,01-01-2024 12:03,01-01-2024 20:50,24-03-2024,12,0,0,8.783333333,2,TRUE,Normal,85.82337036,15.66683063
IT185,IT,Manager,07-05-2024 12:52,07-05-2024 17:18,19-08-2024,20,0,0,4.433333333,1,FALSE,Normal,1.039917916,70.95193461
IT186,IT,Analyst,08-05-2024 11:40,08-05-2024 20:08,25-01-2024,9,0,0,8.466666667,0,TRUE,Normal,43.3797532,-58.62641122
IT187,IT,Manager,09-10-2024 10:01,09-10-2024 17:11,26-09-2024,7,0,0,7.166666667,2,FALSE,Normal,35.16839082,134.0816561
IT188,IT,Analyst,04-05-2024 16:54,05-05-2024 03:53,07-09-2024,5,0,0,10.98333333,0,TRUE,Normal,5.618135896,-95.37166726
IT189,IT,Analyst,01-10-2024 14:50,01-10-2024 23:04,06-04-2024,11,0,0,8.233333333,2,FALSE,Normal,41.57438612,83.82862108
IT190,IT,Intern,07-08-2024 08:54,07-08-2024 18:42,07-04-2024,7,0,0,9.8,0,TRUE,Normal,-50.64142349,52.10579723
IT191,IT,Intern,20-08-2024 10:47,20-08-2024 20:38,06-02-2024,14,0,0,9.85,2,TRUE,Normal,-37.594087,-0.295569732
IT192,IT,Analyst,15-01-2024 16:55,16-01-2024 02:17,11-04-2024,16,0,0,9.366666667,2,FALSE,Normal,61.20893211,-151.4070519
IT193,IT,Developer,22-08-2024 14:47,22-08-2024 20:39,21-04-2024,8,0,0,5.866666667,0,FALSE,Normal,80.11418649,103.4566255
IT194,IT,Intern,19-09-2024 18:51,20-09-2024 02:49,18-10-2024,12,0,1,7.966666667,0,FALSE,Suspicious,27.43720247,-127.0905107
IT195,IT,Intern,16-05-2024 16:14,16-05-2024 22:46,04-10-2024,17,0,0,6.533333333,1,TRUE,Normal,55.64553159,106.9459326
IT196,IT,Intern,29-04-2024 15:38,29-04-2024 23:25,04-01-2024,20,0,0,7.783333333,1,TRUE,Normal,37.28805178,78.3370598
IT197,IT,Developer,14-06-2024 14:07,14-06-2024 19:32,02-09-2024,10,0,0,5.416666667,0,FALSE,Normal,-49.5706438,87.37575506
IT198,IT,Intern,25-03-2024 14:52,26-03-2024 00:16,02-01-2024,14,0,0,9.4,2,FALSE,Normal,-36.76755898,80.76926577
IT199,IT,Analyst,07-08-2024 08:05,07-08-2024 19:00,06-04-2024,20,0,0,10.91666667,2,FALSE,Normal,-2.580318659,142.5920355
IT200,IT,Analyst,25-04-2024 14:18,25-04-2024 21:53,08-03-2024,16,0,0,7.583333333,2,TRUE,Normal,-8.655285071,-129.5154357
IT201,IT,Analyst,30-04-2024 10:19,30-04-2024 18:57,19-07-2024,12,0,0,8.633333333,0,TRUE,Normal,70.33126927,113.7694229
IT202,IT,Intern,29-02-2024 12:04,29-02-2024 20:21,07-09-2024,9,0,0,8.283333333,1,TRUE,Normal,-6.836675113,-65.88716245
IT203,IT,Manager,19-07-2024 08:06,19-07-2024 12:53,31-07-2024,8,0,0,4.783333333,1,TRUE,Normal,-63.07631749,110.0952814
IT204,IT,Intern,10-02-2024 15:03,10-02-2024 20:41,26-09-2024,13,0,0,5.633333333,1,FALSE,Normal,85.80389576,-11.97391163
IT205,IT,Intern,01-01-2024 09:42,01-01-2024 14:30,10-07-2024,18,0,0,4.8,1,FALSE,Normal,62.77110257,-102.6078096
IT206,IT,Intern,21-10-2024 14:22,21-10-2024 22:59,21-08-2024,12,0,0,8.616666667,2,FALSE,Normal,80.64255052,-176.1847796
IT207,IT,Developer,05-09-2024 15:55,06-09-2024 02:51,11-01-2024,8,0,0,10.93333333,1,FALSE,Normal,-52.96064388,82.3055659
IT208,IT,Developer,16-10-2024 08:45,16-10-2024 16:31,16-06-2024,9,0,0,7.766666667,0,FALSE,Normal,32.52426163,58.29691112
IT209,IT,Analyst,27-06-2024 11:11,27-06-2024 18:40,17-04-2024,13,0,0,7.483333333,2,TRUE,Normal,-9.159135842,-153.3463968
IT210,IT,Intern,22-06-2024 14:29,23-06-2024 00:45,08-11-2024,15,0,0,10.26666667,1,FALSE,Normal,-80.75527577,47.60983089
IT211,IT,Developer,09-06-2024 09:10,09-06-2024 14:26,11-08-2024,16,0,0,5.266666667,2,TRUE,Normal,-5.965696449,-51.92980117
IT212,IT,Manager,10-04-2024 13:58,10-04-2024 22:42,02-11-2024,14,0,1,8.733333333,1,TRUE,Suspicious,57.51572278,75.14947337
IT213,IT,Developer,25-01-2024 17:24,26-01-2024 04:13,11-07-2024,14,0,0,10.81666667,2,FALSE,Normal,4.358219937,-135.2296756
IT214,IT,Analyst,03-01-2024 10:36,03-01-2024 15:20,19-10-2024,19,0,0,4.733333333,2,FALSE,Normal,-80.6295395,83.44460658
IT215,IT,Intern,22-03-2024 09:22,22-03-2024 17:50,26-07-2024,15,0,0,8.466666667,0,FALSE,Normal,-88.11085524,-113.7279674
IT216,IT,Manager,24-05-2024 16:30,24-05-2024 21:16,08-01-2024,14,0,0,4.766666667,1,FALSE,Normal,-26.66346763,167.483882
IT217,IT,Analyst,25-02-2024 16:56,25-02-2024 22:28,12-01-2024,7,0,0,5.533333333,2,TRUE,Normal,70.79354661,41.31986642
IT218,IT,Developer,02-01-2024 18:48,03-01-2024 02:42,12-01-2024,11,0,0,7.9,2,TRUE,Normal,86.68743271,15.39881228
IT219,IT,Manager,31-10-2024 16:47,01-11-2024 00:16,08-04-2024,8,0,0,7.483333333,1,TRUE,Normal,-3.897410825,41.23018997
IT220,IT,Manager,18-06-2024 18:44,19-06-2024 00:54,28-01-2024,15,0,0,6.166666667,2,FALSE,Normal,28.52633601,-126.6716425
IT221,IT,Analyst,09-05-2024 13:15,09-05-2024 20:16,12-02-2024,5,0,0,7.016666667,2,FALSE,Normal,85.04810392,-138.4213616
IT222,IT,Intern,12-08-2024 08:44,12-08-2024 18:29,10-08-2024,5,0,0,9.75,0,TRUE,Normal,-86.20147022,53.77088443
IT223,IT,Intern,28-01-2024 08:43,28-01-2024 13:47,13-08-2024,17,0,0,5.066666667,0,TRUE,Normal,-81.46926755,166.1088813
IT224,IT,Analyst,22-08-2024 08:43,22-08-2024 13:19,24-01-2024,12,0,0,4.6,1,TRUE,Normal,76.24089222,-138.1411241
IT225,IT,Developer,12-10-2024 14:58,12-10-2024 20:16,05-09-2024,6,0,0,5.3,1,TRUE,Normal,52.91745474,-12.90494884
IT226,IT,Developer,29-04-2024 08:16,29-04-2024 17:55,11-01-2024,5,0,0,9.65,1,TRUE,Normal,50.19557735,53.02569794
IT227,IT,Analyst,02-11-2024 13:52,02-11-2024 23:31,12-08-2024,6,0,0,9.65,0,FALSE,Normal,-60.88915954,127.3120519
IT228,IT,Developer,27-03-2024 09:06,27-03-2024 13:42,21-03-2024,12,0,0,4.6,0,TRUE,Normal,30.20977148,-104.831233
IT229,IT,Analyst,09-03-2024 11:35,09-03-2024 20:28,24-01-2024,14,1,0,8.883333333,0,FALSE,Critical,-60.03019917,10.3078367
IT230,IT,Manager,30-01-2024 14:09,30-01-2024 20:26,18-07-2024,10,0,0,6.283333333,2,FALSE,Normal,74.14820069,105.141497
IT231,IT,Developer,13-05-2024 14:14,13-05-2024 22:12,04-03-2024,14,0,0,7.966666667,1,FALSE,Normal,-43.72132009,155.632573
IT232,IT,Analyst,26-09-2024 14:29,26-09-2024 18:57,21-08-2024,15,0,0,4.466666667,1,TRUE,Normal,-3.519736672,53.0443336
IT233,IT,Developer,02-04-2024 10:53,02-04-2024 15:42,30-08-2024,6,0,0,4.816666667,1,FALSE,Normal,0.503049774,-54.98038242
IT234,IT,Manager,06-10-2024 16:25,07-10-2024 00:05,15-09-2024,7,0,0,7.666666667,0,TRUE,Normal,-47.66263271,-161.4201494
IT235,IT,Manager,18-05-2024 10:00,18-05-2024 14:17,11-08-2024,7,0,0,4.283333333,0,TRUE,Normal,-24.82118787,138.8328589
IT236,IT,Developer,16-09-2024 17:49,17-09-2024 02:24,17-08-2024,5,0,0,8.583333333,1,TRUE,Normal,67.35222012,-86.69944455
IT237,IT,Analyst,13-01-2024 09:03,13-01-2024 17:54,06-11-2024,15,0,0,8.85,0,FALSE,Normal,-63.2965064,178.0861065
IT238,IT,Developer,30-10-2024 18:50,30-10-2024 22:57,01-11-2024,11,0,0,4.116666667,0,TRUE,Normal,49.85664694,157.5947869
IT239,IT,Developer,12-06-2024 09:51,12-06-2024 20:19,30-10-2024,7,0,0,10.46666667,1,TRUE,Normal,15.27600053,78.36346568
IT240,IT,Analyst,05-08-2024 14:38,06-08-2024 00:29,06-04-2024,11,0,0,9.85,2,TRUE,Normal,-44.678918,17.55673549
IT241,IT,Analyst,26-03-2024 16:41,26-03-2024 23:39,04-01-2024,7,0,0,6.966666667,2,FALSE,Normal,-53.01329051,103.7098344
IT242,IT,Intern,31-05-2024 15:35,31-05-2024 20:34,28-04-2024,16,0,0,4.983333333,0,FALSE,Normal,-3.462837465,130.9184693
IT243,IT,Manager,23-03-2024 08:20,23-03-2024 15:08,16-11-2024,10,0,0,6.8,0,TRUE,Normal,-25.58314485,-173.1906228
IT244,IT,Analyst,01-11-2024 18:01,02-11-2024 02:58,17-10-2024,10,0,0,8.95,1,TRUE,Normal,-56.19881248,-87.01850752
IT245,IT,Intern,10-09-2024 14:54,10-09-2024 22:48,31-03-2024,8,0,0,7.9,1,TRUE,Normal,0.077934873,129.0392892
IT246,IT,Manager,06-03-2024 12:21,06-03-2024 20:29,09-07-2024,14,1,0,8.133333333,2,FALSE,Critical,58.3561902,151.4439526
IT247,IT,Analyst,23-04-2024 18:55,24-04-2024 01:31,08-06-2024,19,0,0,6.6,0,FALSE,Normal,0.665006452,-91.06829481
IT248,IT,Developer,17-10-2024 13:39,17-10-2024 23:24,26-07-2024,12,0,0,9.75,2,FALSE,Normal,8.89554028,26.52821968
IT249,IT,Developer,04-08-2024 08:28,04-08-2024 17:41,23-08-2024,19,1,0,9.216666667,0,TRUE,Critical,-19.91983455,-57.88529091
IT250,IT,Developer,12-03-2024 18:17,12-03-2024 23:34,02-03-2024,17,0,0,5.283333333,2,FALSE,Normal,1.901719647,142.3769191
IT251,IT,Developer,08-10-2024 12:46,08-10-2024 20:19,11-09-2024,9,0,0,7.55,0,TRUE,Normal,22.19337843,163.4126652
IT252,IT,Analyst,22-07-2024 13:25,22-07-2024 23:13,04-08-2024,5,0,0,9.8,1,TRUE,Normal,80.12832616,68.40165081
IT253,IT,Manager,10-01-2024 17:16,11-01-2024 04:00,22-10-2024,12,0,0,10.73333333,2,TRUE,Normal,-44.54541769,-178.5798913
IT254,IT,Analyst,15-06-2024 08:36,15-06-2024 13:40,22-03-2024,13,0,0,5.066666667,0,FALSE,Normal,10.4420042,17.89674563
IT255,IT,Analyst,23-10-2024 10:41,23-10-2024 15:19,29-10-2024,19,1,0,4.633333333,1,FALSE,Critical,22.1342498,-172.9466258
IT256,IT,Developer,14-08-2024 17:18,15-08-2024 00:11,12-04-2024,6,0,0,6.883333333,0,TRUE,Normal,-57.12116868,-125.8311464
IT257,IT,Intern,29-03-2024 11:34,29-03-2024 18:55,01-10-2024,18,1,0,7.35,1,FALSE,Critical,50.28231923,-20.3807057
IT258,IT,Developer,28-08-2024 08:34,28-08-2024 15:56,01-04-2024,9,0,0,7.366666667,0,FALSE,Normal,-7.054716052,-169.8238152
IT259,IT,Developer,01-01-2024 10:47,01-01-2024 19:11,05-06-2024,10,0,0,8.4,1,TRUE,Normal,23.50842787,32.90620248
IT260,IT,Intern,06-03-2024 12:02,06-03-2024 22:41,03-08-2024,20,0,0,10.65,0,TRUE,Normal,89.55070962,-95.14633927
IT261,IT,Developer,05-09-2024 10:27,05-09-2024 19:36,25-03-2024,17,0,0,9.15,0,FALSE,Normal,72.55702822,66.63420089
IT262,IT,Manager,28-04-2024 17:31,29-04-2024 01:05,18-05-2024,16,0,0,7.566666667,1,TRUE,Normal,82.3428688,23.15790053
IT263,IT,Manager,20-07-2024 16:35,20-07-2024 22:35,17-06-2024,19,0,1,6,1,FALSE,Suspicious,-45.97381689,165.5926832
IT264,IT,Intern,20-01-2024 09:49,20-01-2024 16:44,28-03-2024,20,0,0,6.916666667,2,FALSE,Normal,-80.71419883,-92.51501228
IT265,IT,Developer,16-08-2024 10:01,16-08-2024 18:14,07-06-2024,10,0,0,8.216666667,2,FALSE,Normal,14.96068576,-35.79044892
IT266,IT,Developer,28-04-2024 12:56,28-04-2024 22:04,04-01-2024,5,0,0,9.133333333,0,FALSE,Normal,-81.90861879,49.67906767
IT267,IT,Intern,14-01-2024 16:08,15-01-2024 02:48,16-11-2024,9,0,0,10.66666667,1,FALSE,Normal,-70.38668476,-24.94148606
IT268,IT,Manager,17-08-2024 15:28,17-08-2024 23:17,04-05-2024,17,0,0,7.816666667,1,TRUE,Normal,88.19650381,1.819386448
IT269,IT,Developer,09-05-2024 10:57,09-05-2024 16:46,29-01-2024,15,0,0,5.816666667,1,FALSE,Normal,-73.83089835,-119.4782126
IT270,IT,Developer,11-01-2024 17:23,12-01-2024 00:44,23-03-2024,7,0,1,7.35,1,TRUE,Suspicious,-24.77060933,-173.8435077
IT271,IT,Intern,25-01-2024 10:59,25-01-2024 15:38,02-07-2024,9,0,0,4.65,1,FALSE,Normal,-36.49876767,-61.87298802
IT272,IT,Analyst,05-01-2024 09:14,05-01-2024 19:27,01-01-2024,18,0,0,10.21666667,1,TRUE,Normal,29.53457006,-89.12885446
IT273,IT,Intern,06-06-2024 10:55,06-06-2024 20:43,09-06-2024,18,0,0,9.8,2,FALSE,Normal,-37.75698035,-16.73838386
IT274,IT,Intern,30-03-2024 13:46,30-03-2024 22:15,18-11-2024,20,0,0,8.483333333,1,TRUE,Normal,-61.07716072,-18.24133454
IT275,IT,Analyst,01-08-2024 14:40,01-08-2024 19:57,29-05-2024,18,0,0,5.283333333,2,TRUE,Normal,-43.15128213,-151.4651954
IT276,IT,Manager,18-07-2024 09:13,18-07-2024 17:01,28-01-2024,20,1,0,7.8,2,TRUE,Critical,-48.28875871,86.82587968
IT277,IT,Intern,28-09-2024 14:30,28-09-2024 23:09,02-07-2024,19,0,0,8.65,0,TRUE,Normal,1.869741215,-116.5230227
IT278,IT,Manager,10-09-2024 13:08,10-09-2024 17:22,29-06-2024,12,0,0,4.233333333,0,FALSE,Normal,-62.1203741,32.41738393
IT279,IT,Analyst,26-09-2024 13:10,26-09-2024 23:16,21-06-2024,10,0,0,10.1,1,FALSE,Normal,48.50698494,147.6594026
IT280,IT,Analyst,15-08-2024 12:04,15-08-2024 18:27,19-09-2024,16,0,0,6.383333333,0,TRUE,Normal,-54.76082733,42.36235995
IT281,IT,Intern,05-01-2024 11:48,05-01-2024 21:31,30-07-2024,6,0,0,9.716666667,0,FALSE,Normal,76.99119359,114.6529528
IT282,IT,Manager,24-01-2024 17:18,25-01-2024 03:03,18-01-2024,12,0,0,9.75,2,TRUE,Normal,62.24307308,-8.806975177
IT283,IT,Analyst,27-01-2024 09:15,27-01-2024 20:12,07-03-2024,19,0,0,10.95,0,FALSE,Normal,-19.18938055,108.5910973
IT284,IT,Intern,06-02-2024 14:36,07-02-2024 00:08,04-11-2024,8,0,0,9.533333333,1,FALSE,Normal,45.71500594,-134.3674962
IT285,IT,Analyst,05-11-2024 18:32,06-11-2024 01:58,21-03-2024,14,0,0,7.433333333,2,TRUE,Normal,-61.81783433,7.390166446
IT286,IT,Intern,08-01-2024 12:08,08-01-2024 16:26,21-07-2024,20,0,0,4.3,1,TRUE,Normal,-75.37979124,-92.68054403
IT287,IT,Analyst,23-04-2024 12:02,23-04-2024 16:10,03-05-2024,7,0,0,4.133333333,1,FALSE,Normal,30.34006585,79.65465538
IT288,IT,Analyst,07-07-2024 12:39,07-07-2024 22:05,12-11-2024,7,0,1,9.433333333,0,TRUE,Suspicious,-83.8910768,95.48274601
IT289,IT,Intern,11-09-2024 10:45,11-09-2024 18:36,07-07-2024,14,0,0,7.85,1,TRUE,Normal,44.94558026,44.51716171
IT290,IT,Intern,07-02-2024 16:52,07-02-2024 22:32,10-11-2024,14,0,0,5.666666667,1,FALSE,Normal,65.03162826,-15.93237178
IT291,IT,Analyst,05-08-2024 13:40,05-08-2024 18:48,07-01-2024,18,0,0,5.133333333,0,TRUE,Normal,-86.21576109,-87.10522196
IT292,IT,Developer,07-06-2024 16:29,07-06-2024 23:53,16-11-2024,18,0,1,7.4,0,TRUE,Suspicious,-30.01486726,113.640185
IT293,IT,Developer,02-07-2024 15:32,03-07-2024 01:02,18-03-2024,5,0,0,9.5,0,FALSE,Normal,49.71210788,-14.62746042
IT294,IT,Developer,23-04-2024 13:10,23-04-2024 22:11,04-05-2024,10,0,0,9.016666667,0,TRUE,Normal,33.31752791,112.0208326
IT295,IT,Intern,25-06-2024 18:54,25-06-2024 22:54,22-07-2024,10,0,0,4,2,TRUE,Normal,-2.861145032,-163.8644467
IT296,IT,Analyst,26-06-2024 11:10,26-06-2024 20:53,04-11-2024,17,0,0,9.716666667,2,TRUE,Normal,63.39145661,-139.0038532
IT297,IT,Intern,29-07-2024 16:33,29-07-2024 23:19,14-10-2024,15,0,0,6.766666667,0,FALSE,Normal,-38.26003261,-143.6985253
IT298,IT,Analyst,14-09-2024 15:31,14-09-2024 22:56,26-07-2024,10,0,0,7.416666667,0,FALSE,Normal,86.13914849,145.7644647
IT299,IT,Analyst,06-07-2024 16:52,07-07-2024 00:20,10-11-2024,12,0,0,7.466666667,1,FALSE,Normal,-64.61140725,147.0733252
IT300,IT,Analyst,20-01-2024 17:25,20-01-2024 23:46,08-02-2024,17,0,0,6.35,0,TRUE,Normal,-7.626903916,74.37270853
IT301,IT,Intern,12-05-2024 09:57,12-05-2024 17:10,16-01-2024,10,0,0,7.216666667,0,FALSE,Normal,83.51034286,57.38301493
IT302,IT,Manager,19-10-2024 09:44,19-10-2024 18:30,16-03-2024,17,0,0,8.766666667,0,TRUE,Normal,-17.84061668,25.84645745
IT303,IT,Manager,26-02-2024 09:42,26-02-2024 15:55,17-09-2024,19,0,0,6.216666667,0,TRUE,Normal,-3.031941124,142.6218063
IT304,IT,Developer,14-05-2024 09:58,14-05-2024 15:52,16-07-2024,17,0,0,5.9,0,FALSE,Normal,-85.53673466,-40.52207774
IT305,IT,Developer,05-07-2024 12:19,05-07-2024 20:05,04-02-2024,15,0,0,7.766666667,2,TRUE,Normal,16.87731065,-15.09853513
IT306,IT,Intern,26-06-2024 13:56,27-06-2024 00:01,15-07-2024,16,0,0,10.08333333,1,TRUE,Normal,-77.64678744,66.70108135
IT307,IT,Analyst,07-10-2024 10:35,07-10-2024 17:33,23-09-2024,9,0,0,6.966666667,1,TRUE,Normal,45.99482378,-81.56811215
IT308,IT,Intern,10-02-2024 09:46,10-02-2024 17:22,31-08-2024,6,0,0,7.6,1,FALSE,Normal,-30.74890827,-44.52995083
IT309,IT,Developer,16-09-2024 16:22,17-09-2024 01:53,02-02-2024,10,0,0,9.516666667,2,TRUE,Normal,-6.594353622,-95.09969414
IT310,IT,Manager,19-02-2024 15:51,20-02-2024 01:28,11-09-2024,9,0,0,9.616666667,2,TRUE,Normal,-73.43552557,135.0995238
IT311,IT,Developer,26-07-2024 14:37,26-07-2024 21:50,31-03-2024,18,0,0,7.216666667,2,FALSE,Normal,-41.10632023,-175.4068875
IT312,IT,Intern,01-06-2024 17:25,01-06-2024 22:33,25-02-2024,6,0,0,5.133333333,2,TRUE,Normal,38.00986498,-20.89996778
IT313,IT,Intern,06-10-2024 18:44,07-10-2024 00:09,01-11-2024,19,1,0,5.416666667,0,FALSE,Critical,28.68521457,69.03648265
IT314,IT,Developer,05-09-2024 16:23,05-09-2024 22:31,05-11-2024,12,0,0,6.133333333,0,FALSE,Normal,62.98703551,1.201249783
IT315,IT,Developer,08-04-2024 14:04,09-04-2024 00:04,22-06-2024,14,0,0,10,1,TRUE,Normal,-62.90751165,-7.689524436
IT316,IT,Manager,06-04-2024 10:35,06-04-2024 17:28,09-08-2024,10,0,0,6.883333333,0,TRUE,Normal,45.06488284,75.75649236
IT317,IT,Intern,27-07-2024 16:41,28-07-2024 01:00,02-07-2024,13,0,1,8.316666667,0,TRUE,Suspicious,53.86233993,-139.3419605
IT318,IT,Intern,30-08-2024 10:01,30-08-2024 17:36,30-09-2024,11,0,0,7.583333333,2,TRUE,Normal,88.35053167,80.61248833
IT319,IT,Intern,26-03-2024 08:21,26-03-2024 12:51,14-03-2024,16,0,0,4.5,2,FALSE,Normal,-63.3861765,113.7969299
IT320,IT,Analyst,26-06-2024 10:18,26-06-2024 21:02,04-04-2024,9,0,0,10.73333333,1,TRUE,Normal,67.28985571,-137.7470095
IT321,IT,Manager,01-08-2024 12:01,01-08-2024 17:12,01-02-2024,12,0,0,5.183333333,1,FALSE,Normal,-66.6848915,-67.62995864
IT322,IT,Developer,02-09-2024 17:51,03-09-2024 00:16,06-02-2024,17,0,0,6.416666667,1,FALSE,Normal,-67.86431456,-50.57896229
IT323,IT,Analyst,23-03-2024 14:37,23-03-2024 20:18,01-06-2024,5,0,0,5.683333333,0,TRUE,Normal,-28.79854491,107.2534074
IT324,IT,Analyst,31-07-2024 12:21,31-07-2024 16:47,11-11-2024,19,0,0,4.433333333,0,FALSE,Normal,45.97576182,177.0244152
IT325,IT,Analyst,23-10-2024 12:09,23-10-2024 20:56,30-10-2024,12,0,1,8.783333333,2,TRUE,Suspicious,-17.76076439,144.9873835
IT326,IT,Analyst,12-10-2024 11:28,12-10-2024 16:42,22-10-2024,5,0,0,5.233333333,0,FALSE,Normal,-32.37229384,-14.05274322
IT327,IT,Manager,05-04-2024 17:32,06-04-2024 04:23,26-09-2024,14,0,0,10.85,2,TRUE,Normal,-30.45212418,-14.63893815
IT328,IT,Manager,12-08-2024 08:14,12-08-2024 17:43,18-01-2024,7,0,0,9.483333333,0,FALSE,Normal,69.78937021,-61.69289179
IT329,IT,Manager,14-09-2024 14:09,14-09-2024 20:27,15-11-2024,10,0,0,6.3,2,FALSE,Normal,34.09703258,-118.7638714
IT330,IT,Developer,18-02-2024 11:07,18-02-2024 17:29,10-09-2024,14,0,0,6.366666667,1,TRUE,Normal,27.67851764,130.886789
IT331,IT,Manager,06-06-2024 17:53,07-06-2024 03:52,05-11-2024,17,0,0,9.983333333,1,TRUE,Normal,-3.81644154,50.01173861
IT332,IT,Developer,02-07-2024 17:32,03-07-2024 01:59,14-04-2024,16,0,0,8.45,2,FALSE,Normal,9.380095803,1.9943234
IT333,IT,Analyst,25-05-2024 14:13,25-05-2024 20:01,07-11-2024,13,0,0,5.8,2,FALSE,Normal,-53.5958461,92.7202718
